time,q0,q1,q2,q3,pd_error_deg,ai_error_deg,tau_pd,tau_ai
33.82,0.8778470732914101,0.47613719487595313,0.045988436539069213,-0.023726594236350384,0.1078922420668125,57.23252444167166,0.0009685758764556963,5.8531367e-07
33.84,0.8777540041083899,0.4763064657016099,0.046010208821732,-0.023730142998107804,0.12786042970316042,57.25478823500236,0.0025171748345849563,5.865352e-07
33.86,0.8776622986923779,0.4764732881152954,0.0460296702463757,-0.02373530331847921,0.12836803929185622,57.276718042527605,0.0031979106428507015,5.9769883e-07
33.88,0.877569219081953,0.47664269304171686,0.04604579210040199,-0.02374434500418263,0.14777515826941465,57.29896860951478,0.0037140246748796936,5.900763e-07
33.9,0.8774702914607545,0.4768219782156902,0.046068396194447886,-0.02375692670203055,0.16171997326791926,57.32260847072044,0.0018852247422837041,5.9591986e-07
33.92,0.8773669337050598,0.4770094362882632,0.04608921779951746,-0.02377068226962254,0.18177239691771788,57.347297435607516,0.003621178309122282,5.9740273e-07
33.94,0.877257967743866,0.47720742847329073,0.04610347829853345,-0.023790702566086234,0.2068388142086884,57.37331549894376,0.0016467209940298991,6.046319e-07
33.96,0.8771554867369525,0.4773926444047883,0.04612266571530319,-0.023816273066493414,0.16262825628654434,57.3977752866174,0.0024392573567218203,5.9804455e-07
33.980000000000004,0.8770538432789138,0.4775764187983719,0.04614267026546292,-0.023836404472605616,0.16138807429793992,57.42202575468454,0.0028034259906630494,5.908139e-07
34.0,0.8769502025829365,0.4777644746285491,0.04615896337543753,-0.02384950885779917,0.15687857221355778,57.446743087388235,0.0008932231776224896,5.958218e-07
34.02,0.8768512510443532,0.4779439736742699,0.046173432129300265,-0.023863271691085278,0.14380177531637578,57.470333024997295,0.0012563629002009201,5.958816e-07
34.04,0.8767477704799977,0.4781314597826379,0.04618996383090079,-0.02387763316950063,0.15684140615312073,57.49499320650564,0.0031032786335109357,5.87348e-07
34.06,0.8766416068280054,0.47832316104333694,0.04621258505572718,-0.023892337055846754,0.16809709701593264,57.5202827379479,0.0021034679508582566,5.985342e-07
34.08,0.8765320193590748,0.47852078083880406,0.04623738524334716,-0.02390785539486989,0.2229439907301826,57.54637720438208,0.0033163890816342552,5.974952e-07
34.1,0.8764272361706608,0.47871007974241253,0.04625966160704848,-0.02391658335279825,0.15295030429570208,57.5713175819553,0.005548832350329297,5.9952356e-07
34.12,0.8763303281114583,0.4788859525558288,0.0462718532328772,-0.023923128456698847,0.16398683012190246,57.59437473947165,0.0030213669582981276,5.9671476e-07
34.14,0.8762243249714221,0.4790776293237387,0.04629082291793807,-0.02393150901014137,0.19737826357818553,57.619586211556296,0.004090268951243813,5.888781e-07
34.160000000000004,0.8761140561747862,0.4792759837233303,0.04632014741998656,-0.023940257767796236,0.22870634930468786,57.64580151672975,0.0012382125640822297,6.0676524e-07
34.18,0.8760092555810202,0.47946501210047326,0.04633935843907932,-0.02395308262696851,0.1725819352592783,57.670706713784654,0.002712116171861365,6.024363e-07
34.2,0.8759061403460746,0.479651740454751,0.04635066414329645,-0.02396366241304412,0.20981983100612264,57.695201804010054,0.0021003108591135322,5.9654764e-07
34.22,0.8757801783869428,0.47987882180130875,0.04637826118251189,-0.02396773708153301,0.34782567784682983,57.725111256282474,0.009024617527517851,5.975113e-07
34.24,0.8756373150996795,0.48013610087081393,0.0464103525336561,-0.023972822597641833,0.3937028140315949,57.75901676765223,0.0036980390837436906,6.34849e-07
34.26,0.8754810683730025,0.4804177254130193,0.046440117842216154,-0.02397964729198713,0.48648705592203834,57.79607773725833,0.006967022137769886,6.1980677e-07
34.28,0.8753169002279262,0.48071322671370786,0.04647380064633518,-0.02398548918314295,0.5051327129267158,57.834994249603255,0.0036569294566360664,6.474588e-07
34.300000000000004,0.8751596010521416,0.48099600351835786,0.04650587605420275,-0.02399418217100387,0.49751555155138255,57.8722600232271,0.00172443511631576,6.3493377e-07
34.32,0.8750009371635636,0.48127993317437334,0.046545164362065475,-0.024011113282486247,0.4866036638727265,57.90982691736603,0.001953106403113105,6.385274e-07
34.34,0.8748406330496273,0.48156683626123986,0.046583334091659205,-0.02402586030868168,0.48028547634907415,57.94775957596501,0.0027374645506797433,6.2966103e-07
34.36,0.8746831343399848,0.4818488645960246,0.0466210119158333,-0.02403263274478671,0.46127164007745697,57.98500632114199,0.0017477110727728146,6.3480843e-07
34.38,0.8745279544480627,0.4821266508769905,0.046654132236527236,-0.024044570037337447,0.45893893402088215,58.0216833356728,0.0020689116797036502,6.3649975e-07
34.4,0.8743709161985355,0.4824078275595105,0.04668377459445548,-0.02405855367767231,0.4637341721200293,58.05877803832491,0.0009755756406229623,6.2985885e-07
34.42,0.8742158970625267,0.4826848884081488,0.04671453602139988,-0.02407521443061586,0.45101405110706055,58.095374588048735,0.001820355440054534,6.3647207e-07
34.44,0.8740619578482873,0.4829595550741115,0.04674815184089848,-0.024090917468944064,0.44359328861011554,58.131695379887326,0.0020575548473191515,6.2372845e-07
34.46,0.8739090636682276,0.48323207927949047,0.046785451842897854,-0.024100362851996755,0.43549258115111567,58.16774911348499,0.0010021770354812732,6.311576e-07
34.480000000000004,0.8737589058513818,0.48349959485485355,0.04681894422149412,-0.02411436672553045,0.4254480409914879,58.2031377510483,0.0014666809237238218,6.3215714e-07
34.5,0.873609452066393,0.48376672149058875,0.046843213732880994,-0.024124629855803957,0.40747747690554675,58.23834097958389,0.0031897357173467033,6.233376e-07
